3.9362306,-7.2079748,3.9781781
3.9091516,-7.1123105,3.9996127
3.8758086,-7.0185710,4.0260726
3.8365444,-6.9270314,4.0592781
3.7920580,-6.8385663,4.0983806
3.7419821,-6.7519631,4.1415388
3.6874510,-6.6687108,4.1917587
3.6290761,-6.5890299,4.2476086
3.5658838,-6.5111060,4.3085803
3.5000589,-6.4366259,4.3937949
3.4321311,-6.3648027,4.5035726
3.3623975,-6.2946500,4.6103150
3.2910601,-6.2252849,4.7142300
3.2191094,-6.1567348,4.8155022
3.1468678,-6.0887168,4.9142965
3.0743186,-6.0210917,5.0107611
3.0012641,-5.9539492,5.1050296
2.9273990,-5.8875129,5.1972228
2.8523960,-5.8220585,5.2874508
2.7760441,-5.7579311,5.3758139
2.6988471,-5.6959605,5.4624041
2.6199231,-5.6357604,5.5333435
2.5391414,-5.5775329,5.5877858
2.4565349,-5.5215534,5.6284742
2.3728904,-5.4685183,5.6572996
2.2872589,-5.4179808,5.6759884
2.1997600,-5.3702158,5.6852023
2.1110157,-5.3256991,5.6856299
2.0206272,-5.2842909,5.6828140
1.9287254,-5.2460859,5.6792679
1.8356988,-5.2112335,5.6764381
1.7414419,-5.1796949,5.6732486
1.6460304,-5.1515028,5.6704258
1.5498086,-5.1267495,5.6680650
1.4527168,-5.1054039,5.6666229
1.3548898,-5.0874853,5.6662004
1.2565735,-5.0730172,5.6667109
1.1577680,-5.0619734,5.6687540
1.0586511,-5.0543476,5.6722167
0.9593219,-5.0501170,5.6769962
0.8599073,-5.0492526,5.6835858
0.7605580,-5.0517172,5.6917594
0.6612625,-5.0574744,5.7014605
0.5622692,-5.0664693,5.7129816
0.4636477,-5.0786483,5.7260744
0.3653400,-5.0939788,5.7407225
0.2676797,-5.1123627,5.7570813
0.1706438,-5.1337512,5.7749203
0.0741469,-5.1581217,5.7942503
-0.0214173,-5.1853242,5.8151727
-0.1161059,-5.2153146,5.8375179
-0.2101169,-5.2481119,5.8613094
-0.3029819,-5.2835000,5.8866661
-0.3946551,-5.3213875,5.9135042
-0.4856562,-5.3619408,5.9418631
-0.5753700,-5.4048345,5.9718414
-0.6637715,-5.4499768,6.0033765
-0.7511011,-5.4974235,6.0364862
-0.8373319,-5.5471071,6.0710536
-0.9221901,-5.5988103,6.1065795
-1.0057048,-5.6524914,6.1425873
-1.0880051,-5.7082010,6.1056311
-1.1689922,-5.7658723,6.0424163
-1.2485023,-5.8254189,5.9788986
-1.3265258,-5.8869122,5.9183290
-1.4030194,-5.9504665,5.8634169
-1.4775984,-6.0159708,5.8195671
-1.5502076,-6.0836599,5.7897627
-1.6206706,-6.1537452,5.7782557
-1.6887968,-6.2265373,4.5469773
